Autonomous_System_Number,Information_Text,Regional_Internet_Registries,Address_IP,Autonomous_System_Number_date,Autonomous_System_Number_CIDR,Country_Code_Text
58466,CT-GUANGZHOU-IDC,apnic,183.60.243.190,2009-10-09,183.60.240.0/20,CN
58466,CT-GUANGZHOU-IDC,apnic,183.60.244.44,2009-10-09,183.60.240.0/20,CN
58466,CT-GUANGZHOU-IDC,apnic,183.60.244.46,2009-10-09,183.60.240.0/20,CN
58466,CT-GUANGZHOU-IDC,apnic,58.63.239.135,2005-08-16,58.63.232.0/21,CN
58466,CT-GUANGZHOU-IDC,apnic,61.145.121.97,2000-03-14,61.145.120.0/22,CN
58466,CT-GUANGZHOU-IDC,apnic,61.145.122.143,2000-03-14,61.145.120.0/22,CN
58495,HSPNET-AS-ID,apnic,103.247.217.140,2012-02-08,103.247.217.0/24,ID
58514,SUPERNET-AS-ID,apnic,103.247.100.91,2012-01-25,103.247.100.0/23,ID
58519,CHINATELECOM-CTCLOUD,apnic,101.78.2.106,2011-04-14,101.78.0.0/22,CN
58519,CHINATELECOM-CTCLOUD,apnic,42.123.87.96,2011-04-12,42.123.64.0/19,CN
58519,CHINATELECOM-CTCLOUD,apnic,42.123.88.180,2011-04-12,42.123.64.0/19,CN
58539,CHINATELECOM-HUNAN-CHANGSHA-MAN,apnic,117.78.3.84,2007-07-06,117.78.0.0/20,CN
58539,CHINATELECOM-HUNAN-CHANGSHA-MAN,apnic,219.232.243.134,2002-04-17,219.232.240.0/20,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.11,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.200,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.22,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.23,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.27,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.28,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.35,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.36,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.41,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.43,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.45,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.46,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.47,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.51,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.54,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.56,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.59,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.60,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.61,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.65,2011-03-29,144.0.0.0/22,CN
58541,CHINATELECOM-HUNAN-XIANGTAN-MAN,apnic,144.0.0.67,2011-03-29,144.0.0.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,113.105.139.204,2008-11-03,113.105.136.0/21,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,113.105.167.113,2008-11-03,113.105.160.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,113.105.224.82,2008-11-03,113.105.224.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,113.106.98.234,2008-11-03,113.106.98.0/24,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,113.107.235.80,2008-11-03,113.107.232.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.146.223.228,2008-02-07,119.146.223.0/24,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.147.136.183,2008-02-07,119.147.136.0/21,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.147.137.94,2008-02-07,119.147.136.0/21,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.147.145.214,2008-02-07,119.147.144.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.147.250.137,2008-02-07,119.147.240.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,119.147.250.176,2008-02-07,119.147.240.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.11.76.112,2006-05-18,121.11.76.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.12.109.107,2006-05-18,121.12.104.0/21,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.12.127.94,2006-05-18,121.12.112.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.14.149.162,2006-05-18,121.14.148.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.201.19.139,2006-07-07,121.201.0.0/18,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.201.33.12,2006-07-07,121.201.0.0/18,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.201.8.222,2006-07-07,121.201.0.0/18,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,121.201.8.91,2006-07-07,121.201.0.0/18,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.172.136.104,2006-03-22,124.172.128.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.112.145,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.114.52,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.116.7,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.118.167,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.118.23,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,124.173.124.110,2006-03-22,124.173.96.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,125.88.16.147,2005-08-16,125.88.16.0/23,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,125.88.17.156,2005-08-16,125.88.16.0/23,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,14.152.94.17,2010-09-06,14.152.80.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,14.17.102.168,2010-09-06,14.17.100.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,14.17.75.3,2010-09-06,14.17.64.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,14.18.141.105,2010-09-06,14.18.140.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,14.18.143.59,2010-09-06,14.18.140.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.56.131.41,2009-10-09,183.56.128.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.57.83.25,2009-10-09,183.57.80.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.143.30,2009-10-09,183.60.128.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.158.100,2009-10-09,183.60.152.0/21,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.197.205,2009-10-09,183.60.192.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.197.245,2009-10-09,183.60.192.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.207.157,2009-10-09,183.60.192.0/20,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.216.138,2009-10-09,183.60.216.0/24,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.233.2,2009-10-09,183.60.232.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.60.237.7,2009-10-09,183.60.236.0/22,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.61.14.85,2009-10-09,183.61.14.0/24,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.61.146.154,2009-10-09,183.61.146.0/23,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.61.164.146,2009-10-09,183.61.160.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.61.165.237,2009-10-09,183.61.160.0/19,CN
58543,CHINATELECOM-GUANGDONG-IDC,apnic,183.61.189.138,2009-10-09,183.61.160.0/19,CN
58543,GuangdongCN,apnic,202.105.179.251,CHINATELECOM-GUANGDONG-IDC,202.105.179.0/24,CN
58558,IDNIC-WIJAYASOLUSINDO-AS-ID,apnic,103.237.33.58,2014-07-10,103.237.33.0/24,ID
58593,MCCL-CHN,apnic,139.217.11.199,2011-03-08,139.217.0.0/17,CN
58593,MCCL-CHN,apnic,139.217.128.198,2011-03-08,139.217.128.0/17,CN
58593,MCCL-CHN,apnic,139.217.130.142,2011-03-08,139.217.128.0/17,CN
58593,MCCL-CHN,apnic,139.217.134.231,2011-03-08,139.217.128.0/17,CN
58593,MCCL-CHN,apnic,139.217.2.247,2011-03-08,139.217.0.0/17,CN
58678,INTECHONLINE-IN,apnic,43.241.134.29,2014-08-21,43.241.134.0/24,IN
58683,RACKSPACE-AS,apnic,119.9.22.11,2007-11-23,119.9.0.0/18,HK
58779,I4HKLIMITED-AS,apnic,114.112.250.42,2008-05-20,114.112.250.0/24,CN
58779,I4HKLIMITED-AS,apnic,43.242.128.211,2014-09-02,43.242.128.0/24,HK
58879,ANCHNET,apnic,118.193.173.239,2007-10-19,118.193.173.0/24,CN
58879,ANCHNET,apnic,118.193.178.19,2007-10-19,118.193.178.0/24,CN
58879,ANCHNET,apnic,118.193.179.79,2007-10-19,118.193.179.0/24,CN
58879,ANCHNET,apnic,118.193.188.62,2007-10-19,118.193.188.0/24,CN
58879,ANCHNET,apnic,118.193.198.27,2007-10-19,118.193.198.0/24,CN
58879,ANCHNET,apnic,118.193.205.174,2007-10-19,118.193.205.0/24,CN
58879,ANCHNET,apnic,118.193.207.159,2007-10-19,118.193.207.0/24,CN
58879,ANCHNET,apnic,118.193.208.132,2007-10-19,118.193.208.0/24,CN
58879,ANCHNET,apnic,118.193.231.51,2007-10-19,118.193.231.0/24,CN
58898,RAINBOWISP-AS,apnic,103.25.44.2,2013-04-26,103.25.44.0/24,IN
58912,CTSL-BD,apnic,103.25.81.7,2013-04-29,103.25.81.0/24,BD
58965,ABSPL-AS-IN,apnic,103.233.117.226,2014-06-10,103.233.117.0/24,IN
59011,,apnic,114.112.168.154,2008-05-20,114.112.168.0/21,CN
59050,,apnic,106.3.243.246,2011-03-21,106.3.240.0/21,CN
59050,,apnic,118.192.145.116,2007-10-19,118.192.144.0/20,CN
59050,,apnic,119.254.0.19,2008-03-13,119.254.0.0/20,CN
59050,,apnic,119.254.100.27,2008-03-13,119.254.0.0/17,CN
59050,,apnic,119.254.210.50,2008-03-13,119.254.208.0/22,CN
59050,,apnic,119.254.4.115,2008-03-13,119.254.0.0/20,CN
59050,,apnic,119.254.70.5,2008-03-13,119.254.0.0/17,CN
59050,,apnic,119.57.249.154,2008-01-11,119.57.248.0/22,CN
59089,CLOUDVSP,apnic,120.132.68.233,2008-04-04,120.132.68.0/22,CN
59089,CLOUDVSP,apnic,123.59.12.40,2007-01-16,123.59.0.0/19,CN
59139,WIFIKU-AS-ID,apnic,116.0.3.165,2007-04-04,116.0.0.0/22,ID
59162,UPCSPL-AS-IN,apnic,103.17.48.13,2013-02-25,103.17.48.0/24,IN
59162,UPCSPL-AS-IN,apnic,103.253.211.195,2013-11-22,103.253.211.0/24,IN
59162,UPCSPL-AS-IN,apnic,103.253.211.39,2013-11-22,103.253.211.0/24,IN
59374,BEST-IDC-TH,apnic,103.233.194.32,2014-06-12,103.233.192.0/22,TH
59374,BEST-IDC-TH,apnic,103.233.194.45,2014-06-12,103.233.192.0/22,TH
59374,BEST-IDC-TH,apnic,103.233.194.47,2014-06-12,103.233.192.0/22,TH
59491,LIVENET-PL,ripencc,178.19.106.234,2010-05-17,178.19.104.0/21,PL
59491,LIVENET-PL,ripencc,91.238.134.154,2012-04-12,91.238.134.0/23,PL
59491,LIVENET-PL,ripencc,91.238.134.43,2012-04-12,91.238.134.0/23,PL
59501,FANAVARISHAHRAVAZEH-AS,ripencc,5.160.217.218,2012-07-25,5.160.217.0/24,IR
59508,KL-NET,ripencc,5.159.96.146,2012-07-27,5.159.96.0/20,RU
59912,ZNU-AS,ripencc,185.67.12.2,2014-08-12,185.67.12.0/24,IR
60087,ASSUPERNOVA,ripencc,46.252.152.194,2010-12-22,46.252.152.0/24,IT
60098,INSITINVEST-AS,ripencc,185.57.248.212,2014-05-19,185.57.248.0/23,RU
60098,INSITINVEST-AS,ripencc,185.7.182.180,2012-10-23,185.7.182.0/24,RU
60098,CJSC,ripencc,194.135.149.206,INSITINVEST-AS,194.135.148.0/23,RU
60098,CJSC,ripencc,194.135.192.187,INSITINVEST-AS,194.135.192.0/23,RU
60098,INSITINVEST-AS,ripencc,37.72.179.233,2012-01-27,37.72.179.0/24,RU
60098,INSITINVEST-AS,ripencc,37.72.179.7,2012-01-27,37.72.179.0/24,RU
60098,INSITINVEST-AS,ripencc,46.235.249.179,2011-02-15,46.235.249.0/24,RU
60454,COMBIEM-AS,ripencc,89.33.242.19,2005-11-29,89.33.242.0/24,RO
60546,EUROUTING,ripencc,194.106.198.51,2011-03-25,194.106.198.0/24,GB
60567,DATACLUB-SE,ripencc,185.29.8.41,2013-06-20,185.29.8.0/24,EU
60567,DATACLUB-SE,ripencc,185.29.8.81,2013-06-20,185.29.8.0/24,EU
60781,LEASEWEB-NL,ripencc,109.120.180.214,2009-08-27,109.120.180.0/22,RU
60781,LEASEWEB-NL,ripencc,109.120.180.245,2009-08-27,109.120.180.0/22,RU
60781,LEASEWEB-NL,ripencc,109.120.181.222,2009-08-27,109.120.180.0/22,RU
60781,LEASEWEB-NL,ripencc,195.242.98.237,2004-12-15,195.242.98.0/23,NL
60781,LEASEWEB-NL,ripencc,37.48.121.5,2012-01-24,37.48.64.0/18,NL
60781,LEASEWEB-NL,ripencc,37.48.84.163,2012-01-24,37.48.64.0/18,NL
60781,LEASEWEB-NL,ripencc,5.79.66.162,2012-06-14,5.79.64.0/18,NL
60781,LEASEWEB-NL,ripencc,5.79.72.85,2012-06-14,5.79.64.0/18,NL
60781,LEASEWEB-NL,ripencc,5.79.73.216,2012-06-14,5.79.64.0/18,NL
60781,LEASEWEB-NL,ripencc,62.212.91.17,2000-06-22,62.212.64.0/19,NL
60781,LEASEWEB-NL,ripencc,77.221.144.124,2007-03-30,77.221.144.0/24,RU
60781,LEASEWEB-NL,ripencc,77.221.145.180,2007-03-30,77.221.144.0/23,RU
60781,LEASEWEB-NL,ripencc,85.17.143.134,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.183.65,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.216.229,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.25.195,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.45.37,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.68.32,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,85.17.95.184,2005-03-11,85.17.0.0/16,NL
60781,LEASEWEB-NL,ripencc,94.75.228.147,2008-07-24,94.75.192.0/18,NL
60781,LEASEWEB-NL,ripencc,95.211.108.143,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.168.19,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.174.91,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.189.34,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.197.179,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.203.201,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.209.158,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.224.89,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.25.27,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.45.68,2009-02-05,95.211.0.0/16,NL
60781,LEASEWEB-NL,ripencc,95.211.58.208,2009-02-05,95.211.0.0/16,NL
61297,DATACENTER-UA,ripencc,195.191.235.87,2010-03-11,195.191.235.0/24,UA
61510,Cooperativa,lacnic,200.50.248.159,2008-02-11,200.50.248.0/24,AR
61568,FSF,lacnic,177.12.230.14,2010-12-16,177.12.224.0/21,BR
61568,FSF,lacnic,177.12.234.248,2010-12-16,177.12.232.0/21,BR
61859,L,lacnic,201.149.117.197,2014-07-08,201.149.117.0/24,BR
61895,EZEQUIEL,lacnic,177.91.30.253,2013-11-26,177.91.30.0/24,BR
62054,YNT,ripencc,185.12.110.146,2012-12-06,185.12.110.0/24,TR
62054,YNT,ripencc,185.12.110.39,2012-12-06,185.12.110.0/24,TR
62054,YNT,ripencc,185.12.110.41,2012-12-06,185.12.110.0/24,TR
62217,VOOSERVERS,arin,104.128.230.75,2014-06-04,104.128.230.0/24,US
62217,VOOSERVERS,ripencc,91.227.220.149,2011-05-18,91.227.220.0/22,GB
62282,RACKRAY,ripencc,79.98.26.91,2007-10-23,79.98.24.0/22,LT
62332,ASN-TELPLAY,ripencc,185.42.240.32,2013-12-13,185.42.240.0/24,ES
62468,VPSQUAN,apnic,103.228.128.116,2014-03-27,103.228.128.0/22,CN
62468,VPSQUAN,apnic,103.40.101.13,2014-10-02,103.40.100.0/22,CN
62468,VPSQUAN,apnic,103.42.181.217,2014-11-10,103.42.180.0/22,CN
62567,DIGITALOCEAN-ASN-NY2,arin,104.131.243.151,2014-06-02,104.131.224.0/19,US
62567,DIGITALOCEAN-ASN-NY2,arin,107.170.7.233,2013-12-30,107.170.0.0/17,US
62567,DIGITALOCEAN-ASN-NY2,arin,162.243.229.135,2013-09-06,162.243.192.0/18,US
62567,DIGITALOCEAN-ASN-NY2,arin,162.243.57.148,2013-09-06,162.243.0.0/17,US
62567,DIGITALOCEAN-ASN-NY2,arin,162.243.94.189,2013-09-06,162.243.0.0/17,US
62605,QUICKLAUNCH,arin,192.64.176.201,2013-01-03,192.64.176.0/24,US
62605,QUICKLAUNCH,arin,192.64.176.51,2013-01-03,192.64.176.0/24,US
62639,CRISSIC,arin,167.160.169.128,2014-03-31,167.160.160.0/20,US
62640,ERC-SIN,arin,162.218.192.59,2013-08-06,162.218.192.0/21,US
62646,WIRESTAR,arin,198.217.30.25,2012-10-23,198.217.30.0/24,US
62727,-,arin,209.150.248.37,PLEXICOMM,209.150.248.0/24,US
62823,CHOICEPR-1,arin,24.54.193.192,2009-01-07,24.54.193.0/24,PR
62838,REPRISE-HOSTING,arin,104.37.170.200,2014-06-18,104.37.168.0/22,US
63119,AS-63119,arin,158.222.0.211,2014-06-04,158.222.0.0/20,US
63410,PRIVATESYSTEMS,arin,204.197.240.42,2010-10-05,204.197.240.0/21,US
63410,PRIVATESYSTEMS,arin,65.99.213.168,2005-09-23,65.99.213.0/24,US
63410,PRIVATESYSTEMS,arin,65.99.239.68,2005-09-23,65.99.238.0/23,US
63489,IDNIC-BPRTIK-AS-ID,apnic,103.235.21.32,2014-07-01,103.235.21.0/24,ID
63526,SSDTL-BD,apnic,103.239.252.137,2014-08-11,103.239.252.0/24,BD
63691,HEZHONG,apnic,118.192.10.8,2007-10-19,118.192.0.0/18,CN
63691,HEZHONG,apnic,118.192.15.91,2007-10-19,118.192.0.0/18,CN
63691,HEZHONG,apnic,118.192.8.124,2007-10-19,118.192.0.0/18,CN
63691,HEZHONG,apnic,223.72.142.136,2010-07-01,223.72.140.0/22,CN
63691,HEZHONG,apnic,223.72.182.130,2010-07-01,223.72.176.0/21,CN
63691,HEZHONG,apnic,27.112.8.214,2010-07-02,27.112.8.0/22,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,124.232.137.222,2006-05-03,124.232.137.0/24,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,124.232.143.234,2006-05-03,124.232.140.0/22,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,124.232.148.4,2006-05-03,124.232.148.0/24,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,124.232.156.91,2006-05-03,124.232.156.0/24,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,175.6.14.106,2009-12-03,175.6.8.0/21,CN
63835,CT-HUNAN-CHANGSHA-IDC,apnic,175.6.4.69,2009-12-03,175.6.4.0/24,CN
63940,DRAGONHISPEED-AS-AP,apnic,103.4.218.163,2011-07-15,103.4.218.0/24,TH
63940,DRAGONHISPEED-AS-AP,apnic,103.4.218.204,2011-07-15,103.4.218.0/24,TH
63949,LINODE-AP,arin,45.33.70.136,2015-03-20,45.33.64.0/19,US
63997,TSUKAERUNET,apnic,121.50.43.250,2006-10-04,121.50.40.0/22,JP
63997,TSUKAERUNET,apnic,175.45.136.43,2009-12-17,175.45.136.0/22,JP
63997,TSUKAERUNET,apnic,175.45.139.91,2009-12-17,175.45.136.0/22,JP
64097,,lacnic,189.203.240.214,2009-09-14,189.203.240.0/24,MX
64097,,lacnic,189.203.240.28,2009-09-14,189.203.240.0/24,MX
64235,BIGBRAIN,arin,104.171.118.30,2014-09-10,104.171.118.0/24,US
131090,CAT-IDC-4BYTENET-AS-AP,apnic,103.10.231.100,2011-08-02,103.10.228.0/22,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.132.219,2009-04-06,110.77.132.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.133.233,2009-04-06,110.77.133.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.137.53,2009-04-06,110.77.137.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.138.72,2009-04-06,110.77.138.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.142.109,2009-04-06,110.77.142.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.142.131,2009-04-06,110.77.142.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.149.194,2009-04-06,110.77.149.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.152.225,2009-04-06,110.77.152.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.152.3,2009-04-06,110.77.152.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.152.64,2009-04-06,110.77.152.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.128,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.159,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.176,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.186,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.198,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.203,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.205,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.153.76,2009-04-06,110.77.153.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.164.73,2009-04-06,110.77.164.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.172.237,2009-04-06,110.77.172.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.173.135,2009-04-06,110.77.173.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.175.128,2009-04-06,110.77.175.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.175.152,2009-04-06,110.77.175.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.175.249,2009-04-06,110.77.175.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.175.87,2009-04-06,110.77.175.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.179.10,2009-04-06,110.77.179.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.179.229,2009-04-06,110.77.179.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.179.239,2009-04-06,110.77.179.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.179.242,2009-04-06,110.77.179.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.183.41,2009-04-06,110.77.183.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.192.243,2009-04-06,110.77.192.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.197.175,2009-04-06,110.77.197.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.197.247,2009-04-06,110.77.197.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.198.130,2009-04-06,110.77.198.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.200.81,2009-04-06,110.77.200.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.204.222,2009-04-06,110.77.204.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.206.151,2009-04-06,110.77.206.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.212.15,2009-04-06,110.77.212.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.212.188,2009-04-06,110.77.212.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.217.132,2009-04-06,110.77.217.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.217.36,2009-04-06,110.77.217.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.219.184,2009-04-06,110.77.219.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.219.7,2009-04-06,110.77.219.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.219.99,2009-04-06,110.77.219.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.223.194,2009-04-06,110.77.223.0/24,TH
131090,CAT-IDC-4BYTENET-AS-AP,apnic,110.77.223.246,2009-04-06,110.77.223.0/24,TH
